camera,path,label,split,Latitude,Longitude,Month,Hour,category,prediction
9112,/gpfs/scratch/hc4549/weather/9112/20131004_141935.jpg,47,test,51.1982158268,6.69254670304,10,14,Many,43.449585
75,/gpfs/scratch/hc4549/weather/75/20130307_154309.jpg,47,test,33.2648176,-116.3834183,3,7,Many,40.467796
9112,/gpfs/scratch/hc4549/weather/9112/20131025_191920.jpg,47,test,51.1982158268,6.69254670304,10,19,Many,42.654854
11331,/gpfs/scratch/hc4549/weather/11331/20140605_151119.jpg,47,test,49.8913166228,10.8876793889,6,13,Many,49.73896
11331,/gpfs/scratch/hc4549/weather/11331/20140707_024122.jpg,47,test,49.8913166228,10.8876793889,7,5,Many,45.024242
75,/gpfs/scratch/hc4549/weather/75/20131014_164304.jpg,47,test,33.2648176,-116.3834183,10,7,Many,43.782745
9291,/gpfs/scratch/hc4549/weather/9291/20140602_014524.jpg,47,test,45.4637,9.18814,6,4,Many,40.203484
75,/gpfs/scratch/hc4549/weather/75/20140521_144301.jpg,47,test,33.2648176,-116.3834183,5,5,Many,47.853287
11331,/gpfs/scratch/hc4549/weather/11331/20140809_231134.jpg,47,test,49.8913166228,10.8876793889,8,1,Many,45.63189
9291,/gpfs/scratch/hc4549/weather/9291/20140921_041531.jpg,47,test,45.4637,9.18814,9,2,Many,41.439583
9291,/gpfs/scratch/hc4549/weather/9291/20140606_014529.jpg,47,test,45.4637,9.18814,6,4,Many,40.203484
75,/gpfs/scratch/hc4549/weather/75/20130508_141257.jpg,47,test,33.2648176,-116.3834183,5,3,Many,47.300064
9112,/gpfs/scratch/hc4549/weather/9112/20131005_191921.jpg,47,test,51.1982158268,6.69254670304,10,19,Many,42.654854
9291,/gpfs/scratch/hc4549/weather/9291/20140517_204527.jpg,47,test,45.4637,9.18814,5,23,Many,36.627743
9291,/gpfs/scratch/hc4549/weather/9291/20140402_164524.jpg,47,test,45.4637,9.18814,4,19,Many,36.45745
11331,/gpfs/scratch/hc4549/weather/11331/20140802_051121.jpg,47,test,49.8913166228,10.8876793889,8,7,Many,44.705402
9112,/gpfs/scratch/hc4549/weather/9112/20131001_144930.jpg,47,test,51.1982158268,6.69254670304,10,14,Many,43.449585
858,/gpfs/scratch/hc4549/weather/858/20140530_000255.jpg,47,test,64.856,-147.849,5,10,Many,43.80315
11331,/gpfs/scratch/hc4549/weather/11331/20140818_074125.jpg,47,test,49.8913166228,10.8876793889,8,10,Many,47.892677
9291,/gpfs/scratch/hc4549/weather/9291/20140429_204526.jpg,47,test,45.4637,9.18814,4,23,Many,33.84075
75,/gpfs/scratch/hc4549/weather/75/20130105_204255.jpg,47,test,33.2648176,-116.3834183,1,11,Many,40.109055
75,/gpfs/scratch/hc4549/weather/75/20131120_171256.jpg,47,test,33.2648176,-116.3834183,11,6,Many,36.325344
75,/gpfs/scratch/hc4549/weather/75/20140326_164259.jpg,47,test,33.2648176,-116.3834183,3,7,Many,40.467796
75,/gpfs/scratch/hc4549/weather/75/20130105_231303.jpg,47,test,33.2648176,-116.3834183,1,12,Many,40.51689
9112,/gpfs/scratch/hc4549/weather/9112/20130909_124925.jpg,47,test,51.1982158268,6.69254670304,9,12,Many,47.445507
11331,/gpfs/scratch/hc4549/weather/11331/20140420_151129.jpg,47,test,49.8913166228,10.8876793889,4,13,Many,43.137493
9291,/gpfs/scratch/hc4549/weather/9291/20140503_121532.jpg,47,test,45.4637,9.18814,5,10,Many,38.781425
11331,/gpfs/scratch/hc4549/weather/11331/20141010_104130.jpg,47,test,49.8913166228,10.8876793889,10,13,Many,41.85623
9112,/gpfs/scratch/hc4549/weather/9112/20130903_031921.jpg,47,test,51.1982158268,6.69254670304,9,3,Many,42.920143
9291,/gpfs/scratch/hc4549/weather/9291/20141009_011525.jpg,47,test,45.4637,9.18814,10,2,Many,38.00669
11331,/gpfs/scratch/hc4549/weather/11331/20140729_234130.jpg,47,test,49.8913166228,10.8876793889,7,2,Many,45.95029
9291,/gpfs/scratch/hc4549/weather/9291/20140922_014533.jpg,47,test,45.4637,9.18814,9,4,Many,40.528553
9112,/gpfs/scratch/hc4549/weather/9112/20130827_024922.jpg,47,test,51.1982158268,6.69254670304,8,2,Many,45.63926
9291,/gpfs/scratch/hc4549/weather/9291/20140409_111522.jpg,47,test,45.4637,9.18814,4,9,Many,34.851578
9291,/gpfs/scratch/hc4549/weather/9291/20140729_194534.jpg,47,test,45.4637,9.18814,7,22,Many,46.9854
9291,/gpfs/scratch/hc4549/weather/9291/20140620_034517.jpg,47,test,45.4637,9.18814,6,6,Many,40.163685
9291,/gpfs/scratch/hc4549/weather/9291/20140918_024532.jpg,47,test,45.4637,9.18814,9,5,Many,40.223873
75,/gpfs/scratch/hc4549/weather/75/20130515_154259.jpg,47,test,33.2648176,-116.3834183,5,6,Many,48.727776
11331,/gpfs/scratch/hc4549/weather/11331/20140726_231117.jpg,47,test,49.8913166228,10.8876793889,7,1,Many,46.24134
11331,/gpfs/scratch/hc4549/weather/11331/20140329_111130.jpg,47,test,49.8913166228,10.8876793889,3,13,Many,38.041904
11331,/gpfs/scratch/hc4549/weather/11331/20140807_231134.jpg,47,test,49.8913166228,10.8876793889,8,1,Many,45.63189
75,/gpfs/scratch/hc4549/weather/75/20130125_204311.jpg,47,test,33.2648176,-116.3834183,1,11,Many,40.109055
75,/gpfs/scratch/hc4549/weather/75/20130919_161259.jpg,47,test,33.2648176,-116.3834183,9,5,Many,48.20568
9291,/gpfs/scratch/hc4549/weather/9291/20141001_071527.jpg,47,test,45.4637,9.18814,10,5,Many,36.850475
9112,/gpfs/scratch/hc4549/weather/9112/20130928_154919.jpg,47,test,51.1982158268,6.69254670304,9,15,Many,48.010277
9291,/gpfs/scratch/hc4549/weather/9291/20140519_031530.jpg,47,test,45.4637,9.18814,5,1,Many,37.004295
9291,/gpfs/scratch/hc4549/weather/9291/20141010_011526.jpg,47,test,45.4637,9.18814,10,2,Many,38.00669
9291,/gpfs/scratch/hc4549/weather/9291/20140815_081528.jpg,47,test,45.4637,9.18814,8,6,Many,43.328983
11331,/gpfs/scratch/hc4549/weather/11331/20140815_131129.jpg,47,test,49.8913166228,10.8876793889,8,15,Many,50.80133
9291,/gpfs/scratch/hc4549/weather/9291/20141001_091542.jpg,47,test,45.4637,9.18814,10,7,Many,36.947773
9291,/gpfs/scratch/hc4549/weather/9291/20140317_211528.jpg,47,test,45.4637,9.18814,3,19,Many,30.505451
11331,/gpfs/scratch/hc4549/weather/11331/20140617_144125.jpg,47,test,49.8913166228,10.8876793889,6,17,Many,51.286926
11331,/gpfs/scratch/hc4549/weather/11331/20140522_194117.jpg,47,test,49.8913166228,10.8876793889,5,22,Many,41.271255
9291,/gpfs/scratch/hc4549/weather/9291/20140804_071527.jpg,47,test,45.4637,9.18814,8,5,Many,43.282
75,/gpfs/scratch/hc4549/weather/75/20130424_154254.jpg,47,test,33.2648176,-116.3834183,4,6,Many,43.989132
11331,/gpfs/scratch/hc4549/weather/11331/20140804_021124.jpg,47,test,49.8913166228,10.8876793889,8,4,Many,44.489887
9112,/gpfs/scratch/hc4549/weather/9112/20130831_084929.jpg,47,test,51.1982158268,6.69254670304,8,8,Many,47.142048
75,/gpfs/scratch/hc4549/weather/75/20140131_191301.jpg,47,test,33.2648176,-116.3834183,1,8,Many,35.463104
11331,/gpfs/scratch/hc4549/weather/11331/20140713_191123.jpg,47,test,49.8913166228,10.8876793889,7,21,Many,49.506744
11331,/gpfs/scratch/hc4549/weather/11331/20140910_171127.jpg,47,test,49.8913166228,10.8876793889,9,19,Many,45.7789
75,/gpfs/scratch/hc4549/weather/75/20141004_134306.jpg,47,test,33.2648176,-116.3834183,10,4,Many,41.219784
75,/gpfs/scratch/hc4549/weather/75/20130201_184310.jpg,47,test,33.2648176,-116.3834183,2,9,Many,39.265926
11331,/gpfs/scratch/hc4549/weather/11331/20140526_131127.jpg,47,test,49.8913166228,10.8876793889,5,15,Many,46.298695
11331,/gpfs/scratch/hc4549/weather/11331/20140902_144132.jpg,47,test,49.8913166228,10.8876793889,9,17,Many,46.821175
75,/gpfs/scratch/hc4549/weather/75/20140413_131300.jpg,47,test,33.2648176,-116.3834183,4,5,Many,42.84953
75,/gpfs/scratch/hc4549/weather/75/20130222_194306.jpg,47,test,33.2648176,-116.3834183,2,10,Many,41.058025
858,/gpfs/scratch/hc4549/weather/858/20140606_020300.jpg,47,test,64.856,-147.849,6,12,Many,46.526253
11331,/gpfs/scratch/hc4549/weather/11331/20140610_041126.jpg,47,test,49.8913166228,10.8876793889,6,6,Many,42.662342
11331,/gpfs/scratch/hc4549/weather/11331/20140822_104124.jpg,47,test,49.8913166228,10.8876793889,8,13,Many,50.421772
11331,/gpfs/scratch/hc4549/weather/11331/20140712_194123.jpg,47,test,49.8913166228,10.8876793889,7,22,Many,48.614147
75,/gpfs/scratch/hc4549/weather/75/20140413_151307.jpg,47,test,33.2648176,-116.3834183,4,4,Many,42.315018
9291,/gpfs/scratch/hc4549/weather/9291/20140519_194525.jpg,47,test,45.4637,9.18814,5,22,Many,37.385864
75,/gpfs/scratch/hc4549/weather/75/20131211_204301.jpg,47,test,33.2648176,-116.3834183,12,11,Many,41.069603
11331,/gpfs/scratch/hc4549/weather/11331/20140627_064124.jpg,47,test,49.8913166228,10.8876793889,6,9,Many,45.7011
9112,/gpfs/scratch/hc4549/weather/9112/20130911_141925.jpg,47,test,51.1982158268,6.69254670304,9,14,Many,47.987614
9291,/gpfs/scratch/hc4549/weather/9291/20140501_221526.jpg,47,test,45.4637,9.18814,5,20,Many,38.852715
11331,/gpfs/scratch/hc4549/weather/11331/20140814_084126.jpg,47,test,49.8913166228,10.8876793889,8,11,Many,48.763546
11331,/gpfs/scratch/hc4549/weather/11331/20140601_174125.jpg,47,test,49.8913166228,10.8876793889,6,20,Many,48.443718
9291,/gpfs/scratch/hc4549/weather/9291/20140713_081529.jpg,47,test,45.4637,9.18814,7,6,Many,43.466553
11331,/gpfs/scratch/hc4549/weather/11331/20140619_194118.jpg,47,test,49.8913166228,10.8876793889,6,22,Many,46.703182
9112,/gpfs/scratch/hc4549/weather/9112/20131008_154929.jpg,47,test,51.1982158268,6.69254670304,10,15,Many,43.361263
9112,/gpfs/scratch/hc4549/weather/9112/20130827_224931.jpg,47,test,51.1982158268,6.69254670304,8,22,Many,49.517555
858,/gpfs/scratch/hc4549/weather/858/20140608_063255.jpg,47,test,64.856,-147.849,6,18,Many,46.465416
9112,/gpfs/scratch/hc4549/weather/9112/20130928_174922.jpg,47,test,51.1982158268,6.69254670304,9,17,Many,47.937927
9291,/gpfs/scratch/hc4549/weather/9291/20140916_014524.jpg,47,test,45.4637,9.18814,9,4,Many,40.528553
75,/gpfs/scratch/hc4549/weather/75/20131014_181255.jpg,47,test,33.2648176,-116.3834183,10,7,Many,43.782745
11331,/gpfs/scratch/hc4549/weather/11331/20140615_184124.jpg,47,test,49.8913166228,10.8876793889,6,21,Many,47.59479
11331,/gpfs/scratch/hc4549/weather/11331/20140620_151121.jpg,47,test,49.8913166228,10.8876793889,6,13,Many,49.73896
9291,/gpfs/scratch/hc4549/weather/9291/20140918_054535.jpg,47,test,45.4637,9.18814,9,8,Many,41.15429
9112,/gpfs/scratch/hc4549/weather/9112/20130930_164922.jpg,47,test,51.1982158268,6.69254670304,9,16,Many,48.05036
11331,/gpfs/scratch/hc4549/weather/11331/20140629_114122.jpg,47,test,49.8913166228,10.8876793889,6,14,Many,50.116745
9112,/gpfs/scratch/hc4549/weather/9112/20130907_021923.jpg,47,test,51.1982158268,6.69254670304,9,2,Many,43.12121
858,/gpfs/scratch/hc4549/weather/858/20140608_123251.jpg,48,test,64.856,-147.849,6,0,Many,41.289173
858,/gpfs/scratch/hc4549/weather/858/20140526_043254.jpg,48,test,64.856,-147.849,5,16,Many,44.777874
9291,/gpfs/scratch/hc4549/weather/9291/20140507_114528.jpg,48,test,45.4637,9.18814,5,14,Many,41.334164
11331,/gpfs/scratch/hc4549/weather/11331/20140721_014127.jpg,48,test,49.8913166228,10.8876793889,7,4,Many,45.262814
75,/gpfs/scratch/hc4549/weather/75/20131219_194257.jpg,48,test,33.2648176,-116.3834183,12,10,Many,40.02307
9291,/gpfs/scratch/hc4549/weather/9291/20140512_184526.jpg,48,test,45.4637,9.18814,5,21,Many,38.096523
11331,/gpfs/scratch/hc4549/weather/11331/20140730_021121.jpg,48,test,49.8913166228,10.8876793889,7,4,Many,45.262814
11331,/gpfs/scratch/hc4549/weather/11331/20140612_001119.jpg,48,test,49.8913166228,10.8876793889,6,2,Many,43.181847
9291,/gpfs/scratch/hc4549/weather/9291/20140829_044530.jpg,48,test,45.4637,9.18814,8,7,Many,43.850285
858,/gpfs/scratch/hc4549/weather/858/20140526_023257.jpg,48,test,64.856,-147.849,5,14,Many,44.84195
9291,/gpfs/scratch/hc4549/weather/9291/20140312_161523.jpg,48,test,45.4637,9.18814,3,14,Many,32.827946
75,/gpfs/scratch/hc4549/weather/75/20130212_231256.jpg,48,test,33.2648176,-116.3834183,2,12,Many,43.238342
11331,/gpfs/scratch/hc4549/weather/11331/20140812_074122.jpg,48,test,49.8913166228,10.8876793889,8,10,Many,47.892677
75,/gpfs/scratch/hc4549/weather/75/20140201_001258.jpg,48,test,33.2648176,-116.3834183,2,13,Many,43.894
9291,/gpfs/scratch/hc4549/weather/9291/20140705_231533.jpg,48,test,45.4637,9.18814,7,0,Many,45.83065
11331,/gpfs/scratch/hc4549/weather/11331/20140713_081136.jpg,48,test,49.8913166228,10.8876793889,7,10,Many,49.0205
11331,/gpfs/scratch/hc4549/weather/11331/20140728_061122.jpg,48,test,49.8913166228,10.8876793889,7,8,Many,46.750847
75,/gpfs/scratch/hc4549/weather/75/20130408_144306.jpg,48,test,33.2648176,-116.3834183,4,5,Many,42.84953
11331,/gpfs/scratch/hc4549/weather/11331/20140817_211134.jpg,48,test,49.8913166228,10.8876793889,8,19,Many,50.113247
9112,/gpfs/scratch/hc4549/weather/9112/20130823_041918.jpg,48,test,51.1982158268,6.69254670304,8,4,Many,45.345474
11331,/gpfs/scratch/hc4549/weather/11331/20140713_074127.jpg,48,test,49.8913166228,10.8876793889,7,10,Many,49.0205
9291,/gpfs/scratch/hc4549/weather/9291/20140915_004535.jpg,48,test,45.4637,9.18814,9,3,Many,40.989746
11331,/gpfs/scratch/hc4549/weather/11331/20140602_101124.jpg,48,test,49.8913166228,10.8876793889,6,12,Many,49.111633
75,/gpfs/scratch/hc4549/weather/75/20130402_181257.jpg,48,test,33.2648176,-116.3834183,4,7,Many,45.61794
9291,/gpfs/scratch/hc4549/weather/9291/20140727_041524.jpg,48,test,45.4637,9.18814,7,2,Many,44.519344
11331,/gpfs/scratch/hc4549/weather/11331/20140816_134127.jpg,48,test,49.8913166228,10.8876793889,8,16,Many,51.087406
9291,/gpfs/scratch/hc4549/weather/9291/20140824_101531.jpg,48,test,45.4637,9.18814,8,8,Many,44.713722
75,/gpfs/scratch/hc4549/weather/75/20130319_144300.jpg,48,test,33.2648176,-116.3834183,3,5,Many,38.18562
75,/gpfs/scratch/hc4549/weather/75/20140508_131303.jpg,48,test,33.2648176,-116.3834183,5,2,Many,46.822247
11331,/gpfs/scratch/hc4549/weather/11331/20140705_231125.jpg,48,test,49.8913166228,10.8876793889,7,1,Many,46.24134
9291,/gpfs/scratch/hc4549/weather/9291/20140526_101528.jpg,48,test,45.4637,9.18814,5,8,Many,36.86184
9112,/gpfs/scratch/hc4549/weather/9112/20130925_184922.jpg,48,test,51.1982158268,6.69254670304,9,18,Many,47.757187
9291,/gpfs/scratch/hc4549/weather/9291/20140504_174523.jpg,48,test,45.4637,9.18814,5,20,Many,38.852715
11331,/gpfs/scratch/hc4549/weather/11331/20140615_111122.jpg,48,test,49.8913166228,10.8876793889,6,13,Many,49.73896
9291,/gpfs/scratch/hc4549/weather/9291/20140427_084522.jpg,48,test,45.4637,9.18814,4,11,Many,36.88482
9291,/gpfs/scratch/hc4549/weather/9291/20140522_004529.jpg,48,test,45.4637,9.18814,5,3,Many,35.914856
9291,/gpfs/scratch/hc4549/weather/9291/20140816_194531.jpg,48,test,45.4637,9.18814,8,22,Many,47.217606
858,/gpfs/scratch/hc4549/weather/858/20140624_083319.jpg,48,test,64.856,-147.849,6,20,Many,45.687706
858,/gpfs/scratch/hc4549/weather/858/20140608_230257.jpg,48,test,64.856,-147.849,6,9,Many,45.006523
9291,/gpfs/scratch/hc4549/weather/9291/20140405_144524.jpg,48,test,45.4637,9.18814,4,17,Many,38.054863
9291,/gpfs/scratch/hc4549/weather/9291/20140606_004528.jpg,48,test,45.4637,9.18814,6,3,Many,40.791058
11331,/gpfs/scratch/hc4549/weather/11331/20140614_161127.jpg,48,test,49.8913166228,10.8876793889,6,18,Many,50.86844
9291,/gpfs/scratch/hc4549/weather/9291/20140905_081526.jpg,48,test,45.4637,9.18814,9,6,Many,40.146385
9291,/gpfs/scratch/hc4549/weather/9291/20140901_041535.jpg,48,test,45.4637,9.18814,9,2,Many,41.439583
9291,/gpfs/scratch/hc4549/weather/9291/20140819_111530.jpg,48,test,45.4637,9.18814,8,9,Many,45.836403
11331,/gpfs/scratch/hc4549/weather/11331/20140705_041121.jpg,48,test,49.8913166228,10.8876793889,7,6,Many,45.25664
9291,/gpfs/scratch/hc4549/weather/9291/20140919_044544.jpg,48,test,45.4637,9.18814,9,7,Many,40.464195
858,/gpfs/scratch/hc4549/weather/858/20140617_013254.jpg,48,test,64.856,-147.849,6,13,Many,46.81358
9291,/gpfs/scratch/hc4549/weather/9291/20140702_081522.jpg,48,test,45.4637,9.18814,7,6,Many,43.466553
11331,/gpfs/scratch/hc4549/weather/11331/20140509_114119.jpg,48,test,49.8913166228,10.8876793889,5,14,Many,46.02655
11331,/gpfs/scratch/hc4549/weather/11331/20140426_101132.jpg,48,test,49.8913166228,10.8876793889,4,12,Many,42.463734
75,/gpfs/scratch/hc4549/weather/75/20140224_174300.jpg,48,test,33.2648176,-116.3834183,2,8,Many,37.231743
75,/gpfs/scratch/hc4549/weather/75/20130524_144304.jpg,48,test,33.2648176,-116.3834183,5,5,Many,47.853287
11331,/gpfs/scratch/hc4549/weather/11331/20140927_151132.jpg,48,test,49.8913166228,10.8876793889,9,13,Many,46.31246
858,/gpfs/scratch/hc4549/weather/858/20140524_070301.jpg,48,test,64.856,-147.849,5,17,Many,44.60057
75,/gpfs/scratch/hc4549/weather/75/20131104_164258.jpg,48,test,33.2648176,-116.3834183,11,7,Many,37.566994
75,/gpfs/scratch/hc4549/weather/75/20140330_154258.jpg,48,test,33.2648176,-116.3834183,3,6,Many,38.915062
9291,/gpfs/scratch/hc4549/weather/9291/20140618_101523.jpg,48,test,45.4637,9.18814,6,8,Many,41.893906
11331,/gpfs/scratch/hc4549/weather/11331/20141009_201126.jpg,48,test,49.8913166228,10.8876793889,10,22,Many,39.64029
9112,/gpfs/scratch/hc4549/weather/9112/20130914_141924.jpg,48,test,51.1982158268,6.69254670304,9,14,Many,47.987614
9291,/gpfs/scratch/hc4549/weather/9291/20140712_194523.jpg,48,test,45.4637,9.18814,7,22,Many,46.9854
75,/gpfs/scratch/hc4549/weather/75/20131219_201256.jpg,48,test,33.2648176,-116.3834183,12,9,Many,38.115643
858,/gpfs/scratch/hc4549/weather/858/20140608_113305.jpg,48,test,64.856,-147.849,6,0,Many,41.289173
9112,/gpfs/scratch/hc4549/weather/9112/20130912_131927.jpg,48,test,51.1982158268,6.69254670304,9,13,Many,47.8584
11331,/gpfs/scratch/hc4549/weather/11331/20140817_184127.jpg,48,test,49.8913166228,10.8876793889,8,21,Many,48.5874
11331,/gpfs/scratch/hc4549/weather/11331/20141004_121137.jpg,48,test,49.8913166228,10.8876793889,10,14,Many,41.857273
11331,/gpfs/scratch/hc4549/weather/11331/20140813_151129.jpg,48,test,49.8913166228,10.8876793889,8,13,Many,50.421772
9112,/gpfs/scratch/hc4549/weather/9112/20131026_201927.jpg,48,test,51.1982158268,6.69254670304,10,20,Many,42.223396
9291,/gpfs/scratch/hc4549/weather/9291/20140914_231531.jpg,48,test,45.4637,9.18814,9,0,Many,42.85697
11331,/gpfs/scratch/hc4549/weather/11331/20140815_161124.jpg,48,test,49.8913166228,10.8876793889,8,18,Many,50.951504
11331,/gpfs/scratch/hc4549/weather/11331/20140719_231121.jpg,48,test,49.8913166228,10.8876793889,7,1,Many,46.24134
75,/gpfs/scratch/hc4549/weather/75/20131024_151300.jpg,48,test,33.2648176,-116.3834183,10,4,Many,41.219784
75,/gpfs/scratch/hc4549/weather/75/20130609_144300.jpg,48,test,33.2648176,-116.3834183,6,5,Many,52.94981
75,/gpfs/scratch/hc4549/weather/75/20140203_214301.jpg,48,test,33.2648176,-116.3834183,2,12,Many,43.238342
75,/gpfs/scratch/hc4549/weather/75/20141021_181308.jpg,48,test,33.2648176,-116.3834183,10,7,Many,43.782745
75,/gpfs/scratch/hc4549/weather/75/20140204_204301.jpg,48,test,33.2648176,-116.3834183,2,11,Many,42.594078
9291,/gpfs/scratch/hc4549/weather/9291/20140426_194530.jpg,48,test,45.4637,9.18814,4,22,Many,34.51604
9291,/gpfs/scratch/hc4549/weather/9291/20141010_091540.jpg,48,test,45.4637,9.18814,10,7,Many,36.947773
858,/gpfs/scratch/hc4549/weather/858/20140516_013254.jpg,48,test,64.856,-147.849,5,17,Many,44.60057
9112,/gpfs/scratch/hc4549/weather/9112/20131020_164920.jpg,48,test,51.1982158268,6.69254670304,10,16,Many,43.371494
9291,/gpfs/scratch/hc4549/weather/9291/20140405_141524.jpg,48,test,45.4637,9.18814,4,12,Many,37.749126
11331,/gpfs/scratch/hc4549/weather/11331/20140621_174139.jpg,48,test,49.8913166228,10.8876793889,6,20,Many,48.443718
9291,/gpfs/scratch/hc4549/weather/9291/20140917_004528.jpg,48,test,45.4637,9.18814,9,3,Many,40.989746
75,/gpfs/scratch/hc4549/weather/75/20140924_154304.jpg,48,test,33.2648176,-116.3834183,9,6,Many,48.99721
858,/gpfs/scratch/hc4549/weather/858/20140624_053258.jpg,48,test,64.856,-147.849,6,17,Many,46.730274
9291,/gpfs/scratch/hc4549/weather/9291/20140922_101529.jpg,48,test,45.4637,9.18814,9,8,Many,41.15429
11331,/gpfs/scratch/hc4549/weather/11331/20140827_121135.jpg,48,test,49.8913166228,10.8876793889,8,14,Many,50.57057
75,/gpfs/scratch/hc4549/weather/75/20130503_131300.jpg,48,test,33.2648176,-116.3834183,5,2,Many,46.822247
858,/gpfs/scratch/hc4549/weather/858/20140528_010258.jpg,48,test,64.856,-147.849,5,11,Many,44.28421
11331,/gpfs/scratch/hc4549/weather/11331/20140718_044122.jpg,48,test,49.8913166228,10.8876793889,7,7,Many,45.804745
11331,/gpfs/scratch/hc4549/weather/11331/20140610_004125.jpg,48,test,49.8913166228,10.8876793889,6,3,Many,42.801006
75,/gpfs/scratch/hc4549/weather/75/20141008_141309.jpg,48,test,33.2648176,-116.3834183,10,3,Many,41.18174
75,/gpfs/scratch/hc4549/weather/75/20130508_104302.jpg,48,test,33.2648176,-116.3834183,5,1,Many,46.53017
9291,/gpfs/scratch/hc4549/weather/9291/20140901_011527.jpg,48,test,45.4637,9.18814,9,2,Many,41.439583
75,/gpfs/scratch/hc4549/weather/75/20140418_131255.jpg,48,test,33.2648176,-116.3834183,4,2,Many,41.832836
11331,/gpfs/scratch/hc4549/weather/11331/20141013_131131.jpg,48,test,49.8913166228,10.8876793889,10,15,Many,41.89523
9291,/gpfs/scratch/hc4549/weather/9291/20140621_024528.jpg,48,test,45.4637,9.18814,6,5,Many,39.940197
9291,/gpfs/scratch/hc4549/weather/9291/20140507_094524.jpg,48,test,45.4637,9.18814,5,12,Many,40.550095
9291,/gpfs/scratch/hc4549/weather/9291/20140526_024526.jpg,48,test,45.4637,9.18814,5,5,Many,35.139446
858,/gpfs/scratch/hc4549/weather/858/20140608_110306.jpg,48,test,64.856,-147.849,6,0,Many,41.289173
